DataSeries,Nominal Price,Real Price,CPI,Year,Month,StandardSeries
Wholemeal Bread (Per 400 Gram),2.05,2.1602596526723987,94.896,2015,4,Bread
Ordinary White Bread (Per 400 Gram),1.57,1.6511542304254092,95.085,2015,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.89,1.9876952200662565,95.085,2015,5,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.15596571488668,95.085,2015,5,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.7037925159336154,95.082,2015,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.89,1.9877579352558843,95.082,2015,6,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.1560337392987106,95.082,2015,6,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.7051913603637743,95.004,2015,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.968338175234727,95.004,2015,7,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.1367521367521363,95.004,2015,7,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.70404342155089,95.068,2015,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.967013085370472,95.068,2015,8,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.124794883662221,95.068,2015,8,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.7033088351260135,95.109,2015,9,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.966165136842991,95.109,2015,9,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.1238789178731774,95.109,2015,9,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.7009302618592639,95.242,2015,10,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.9634194998005081,95.242,2015,10,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.1209130425652547,95.242,2015,10,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.7014304619068628,95.214,2015,11,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.963996891213477,95.214,2015,11,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.1215367487974457,95.214,2015,11,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6942593890207809,95.617,2015,12,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.9557191712770743,95.617,2015,12,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.11259504063085,95.617,2015,12,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.685147814508915,96.134,2016,1,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9556036365905922,96.134,2016,1,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.1220379886408556,96.134,2016,1,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6856387738538698,96.106,2016,2,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9561733918797994,96.106,2016,2,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.12265623374191,96.106,2016,2,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6876582179579336,95.991,2016,3,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9585169442968609,95.991,2016,3,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.125199237428509,95.991,2016,3,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6770880781812911,96.596,2016,4,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9462503623338439,96.596,2016,4,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.1118886910431076,96.596,2016,4,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6748860147017774,96.723,2016,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9436948812588526,96.723,2016,5,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.109115722217053,96.723,2016,5,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6716196136701338,96.912,2016,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.9295856034340433,96.912,2016,6,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.0843651972923887,96.912,2016,6,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6673356593695003,97.161,2016,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9349327405028767,97.161,2016,7,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.099607867354185,97.161,2016,7,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6708437761069344,96.957,2016,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9390038883216272,96.957,2016,8,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.0937116453685656,96.957,2016,8,Bread
Ordinary White Bread (Per 400 Gram),1.62,1.6712919499437744,96.931,2016,9,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9395239912927753,96.931,2016,9,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.1045898628921607,96.931,2016,9,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6803950474737372,97.001,2016,10,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9381243492335127,97.001,2016,10,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.1030711023597695,97.001,2016,10,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6752656786367652,97.298,2016,11,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9322082673847354,97.298,2016,11,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.0966515241834363,97.298,2016,11,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6752484609297114,97.299,2016,12,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9321884089250656,97.299,2016,12,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.0966299756420925,97.299,2016,12,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6742676363038742,97.356,2017,1,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.9310571510744075,97.356,2017,1,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.0954024405275486,97.356,2017,1,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6733394928652088,97.41,2017,2,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.929986654347603,97.41,2017,2,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.094240837696335,97.41,2017,2,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6746976811087937,97.331,2017,3,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.931553153671492,97.331,2017,3,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.095940656111619,97.331,2017,3,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6743192300185923,97.353,2017,4,Bread
Vitamin Enriched Bread (Per 400 Gram),1.79,1.838669583885448,97.353,2017,4,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.0851951146857313,97.353,2017,4,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.681365722832534,96.945,2017,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.65,1.7019959771004178,96.945,2017,5,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.104285935324153,96.945,2017,5,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6744396277196802,97.346,2017,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.79,1.8388017997657837,97.346,2017,6,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.095617693587821,97.346,2017,6,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6708009594292625,97.558,2017,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.79,1.8348059615818282,97.558,2017,7,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.091063777445212,97.558,2017,7,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6713149044376998,97.528,2017,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.79,1.8353703551800506,97.528,2017,8,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.081453531293577,97.528,2017,8,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6730303403539024,97.428,2017,9,Bread
Vitamin Enriched Bread (Per 400 Gram),1.79,1.8372541774438562,97.428,2017,9,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.0938539228969084,97.428,2017,9,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6694319834490667,97.638,2017,10,Bread
Vitamin Enriched Bread (Per 400 Gram),1.78,1.8230606935824165,97.638,2017,10,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.089350457813556,97.638,2017,10,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.679356281101575,97.061,2017,11,Bread
Vitamin Enriched Bread (Per 400 Gram),1.79,1.8442010694305642,97.061,2017,11,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.1017710511946097,97.061,2017,11,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6807762505284647,96.979,2017,12,Bread
Vitamin Enriched Bread (Per 400 Gram),1.79,1.8457604223594797,96.979,2017,12,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.0932366801060023,96.979,2017,12,Bread
Ordinary White Bread (Per 400 Gram),1.63,1.6954088743733227,96.142,2018,1,Bread
Vitamin Enriched Bread (Per 400 Gram),1.73,1.7994216887520544,96.142,2018,1,Bread
Wholemeal Bread (Per 400 Gram),1.92,1.9970460360716442,96.142,2018,1,Bread
Ordinary White Bread (Per 400 Gram),1.65,1.7023296122815341,96.926,2018,2,Bread
Vitamin Enriched Bread (Per 400 Gram),1.78,1.8364525514309886,96.926,2018,2,Bread
Wholemeal Bread (Per 400 Gram),1.94,2.001526938076471,96.926,2018,2,Bread
Ordinary White Bread (Per 400 Gram),1.65,1.6821115087011043,98.091,2018,3,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.916587658398834,98.091,2018,3,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.0695068864625705,98.091,2018,3,Bread
Ordinary White Bread (Per 400 Gram),1.65,1.6934192700849786,97.436,2018,4,Bread
Vitamin Enriched Bread (Per 400 Gram),1.67,1.713945564267827,97.436,2018,4,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.093682006650519,97.436,2018,4,Bread
Ordinary White Bread (Per 400 Gram),1.69,1.6971620237401834,99.578,2018,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.82,1.8277129486432748,99.578,2018,5,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.0586876619333583,99.578,2018,5,Bread
Ordinary White Bread (Per 400 Gram),1.69,1.6959868335223338,99.647,2018,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.84,1.8465182092787538,99.647,2018,6,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.057262135337742,99.647,2018,6,Bread
Ordinary White Bread (Per 400 Gram),1.69,1.6933867735470942,99.8,2018,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.8837675350701404,99.8,2018,7,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.0440881763527057,99.8,2018,7,Bread
Ordinary White Bread (Per 400 Gram),1.69,1.6914546509998598,99.914,2018,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.8816181916448145,99.914,2018,8,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.051764517485037,99.914,2018,8,Bread
Ordinary White Bread (Per 400 Gram),1.69,1.6964294676825167,99.621,2018,9,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.8871523072444565,99.621,2018,9,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.0577990584314554,99.621,2018,9,Bread
Ordinary White Bread (Per 400 Gram),1.7,1.7030313958846748,99.822,2018,10,Bread
Vitamin Enriched Bread (Per 400 Gram),1.87,1.8733345354731423,99.822,2018,10,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.053655506802108,99.822,2018,10,Bread
Ordinary White Bread (Per 400 Gram),1.7,1.7017698406342596,99.896,2018,11,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.8819572355249459,99.896,2018,11,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.0521342195883716,99.896,2018,11,Bread
Ordinary White Bread (Per 400 Gram),1.7,1.6973521306761452,100.156,2018,12,Bread
Vitamin Enriched Bread (Per 400 Gram),1.88,1.8770717680418543,100.156,2018,12,Bread
Wholemeal Bread (Per 400 Gram),2.05,2.046806981109469,100.156,2018,12,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7026162877025568,101.021,2019,1,Bread
Vitamin Enriched Bread (Per 400 Gram),1.75,1.7323130834182994,101.021,2019,1,Bread
Wholemeal Bread (Per 400 Gram),2.14,2.118371427722949,101.021,2019,1,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7152658662092626,100.276,2019,2,Bread
Vitamin Enriched Bread (Per 400 Gram),1.75,1.7451832941082612,100.276,2019,2,Bread
Wholemeal Bread (Per 400 Gram),2.07,2.064302525030915,100.276,2019,2,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.724310776942356,99.75,2019,3,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.62406015037594,99.75,2019,3,Bread
Wholemeal Bread (Per 400 Gram),2.14,2.1453634085213036,99.75,2019,3,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7226356325177523,99.847,2019,4,Bread
Vitamin Enriched Bread (Per 400 Gram),1.63,1.6324977215139165,99.847,2019,4,Bread
Wholemeal Bread (Per 400 Gram),2.14,2.14327921720232,99.847,2019,4,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7299645960733825,99.424,2019,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.63,1.639443192790473,99.424,2019,5,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.0417605407145154,99.424,2019,5,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7266302601991648,99.616,2019,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.63,1.636283327979441,99.616,2019,6,Bread
Wholemeal Bread (Per 400 Gram),2.04,2.0478637969804048,99.616,2019,6,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7473563703190433,99.579,2019,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.6268490344349715,99.579,2019,7,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.0285401540485446,99.579,2019,7,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7323947868855727,100.439,2019,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.61291928434174,100.439,2019,8,Bread
Wholemeal Bread (Per 400 Gram),2.12,2.1107338782743756,100.439,2019,8,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.745936183022276,99.66,2019,9,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.6255267910897053,99.66,2019,9,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.026891430864941,99.66,2019,9,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7479180688518992,99.547,2019,10,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.6273719951379753,99.547,2019,10,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.029192240851055,99.547,2019,10,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.741863794259858,99.893,2019,11,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.6217352567246954,99.893,2019,11,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.0321744266365007,99.893,2019,11,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7236426314277506,100.949,2019,12,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.7236426314277506,100.949,2019,12,Bread
Wholemeal Bread (Per 400 Gram),2.12,2.1000703325441563,100.949,2019,12,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7344843397994378,100.318,2020,1,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.555054925337427,100.318,2020,1,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.1232480711337947,100.318,2020,1,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7330332065098306,100.402,2020,2,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.5537539092846755,100.402,2020,2,Bread
Wholemeal Bread (Per 400 Gram),2.12,2.1115117228740465,100.402,2020,2,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7361457564207459,100.222,2020,3,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.5565444712737724,100.222,2020,3,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.1053261758895254,100.222,2020,3,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7301554156847538,100.569,2020,4,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.5511738209587447,100.569,2020,4,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.11794887092444,100.569,2020,4,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7143026039665417,101.499,2020,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.7143026039665417,101.499,2020,5,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.0788382151548292,101.499,2020,5,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7052972019405106,102.035,2020,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.7052972019405106,102.035,2020,6,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.0679178713186652,102.035,2020,6,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.707221350078493,101.92,2020,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.69,1.6581632653061222,101.92,2020,7,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.0898744113029823,101.92,2020,7,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7221073051000106,101.039,2020,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.7221073051000106,101.039,2020,8,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.009125189283346,101.039,2020,8,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.723403623109456,100.963,2020,9,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.723403623109456,100.963,2020,9,Bread
Wholemeal Bread (Per 400 Gram),2.02,2.000732941770748,100.963,2020,9,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7000583159538611,101.173,2020,10,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.5419133563302463,101.173,2020,10,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.0855366550364227,101.173,2020,10,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7024477635577198,101.031,2020,11,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.544080529738397,101.031,2020,11,Bread
Wholemeal Bread (Per 400 Gram),2.1,2.0785699438786116,101.031,2020,11,Bread
Ordinary White Bread (Per 400 Gram),1.72,1.7034256682479474,100.973,2020,12,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.544967466550464,100.973,2020,12,Bread
Wholemeal Bread (Per 400 Gram),2.1,2.079763897279471,100.973,2020,12,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7216302057051265,101.067,2021,1,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.543530529252872,101.067,2021,1,Bread
Wholemeal Bread (Per 400 Gram),2.1,2.0778295586096354,101.067,2021,1,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7320671325329988,100.458,2021,2,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.5528877739951026,100.458,2021,2,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.0207449879551653,100.458,2021,2,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7340522009507389,100.343,2021,3,Bread
Vitamin Enriched Bread (Per 400 Gram),1.56,1.554667490507559,100.343,2021,3,Bread
Wholemeal Bread (Per 400 Gram),2.03,2.023060901109195,100.343,2021,3,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7023274925890053,102.213,2021,4,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.7023274925890053,102.213,2021,4,Bread
Wholemeal Bread (Per 400 Gram),2.07,2.025182706700713,102.213,2021,4,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.6994013028743322,102.389,2021,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.6994013028743322,102.389,2021,5,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.060768246588989,102.389,2021,5,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7116718311937433,101.655,2021,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.593625498007968,101.655,2021,6,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.075648025183218,101.655,2021,6,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.704211557296768,102.1,2021,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.58667972575906,102.1,2021,7,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.066601371204701,102.1,2021,7,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.7010460455567502,102.29,2021,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.5837325251735264,102.29,2021,8,Bread
Wholemeal Bread (Per 400 Gram),2.11,2.062762733405025,102.29,2021,8,Bread
Ordinary White Bread (Per 400 Gram),1.74,1.6973953760608722,102.51,2021,9,Bread
Vitamin Enriched Bread (Per 400 Gram),1.62,1.5803336259877085,102.51,2021,9,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.0778460637986536,102.51,2021,9,Bread
Ordinary White Bread (Per 400 Gram),1.76,1.6974653755642146,103.684,2021,10,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.6781759962964393,103.684,2021,10,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.054318892018055,103.684,2021,10,Bread
Ordinary White Bread (Per 400 Gram),1.76,1.7009268118253071,103.473,2021,11,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.6815980980545648,103.473,2021,11,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.0585080165840366,103.473,2021,11,Bread
Ordinary White Bread (Per 400 Gram),1.76,1.7014858999023579,103.439,2021,12,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.682150832858013,103.439,2021,12,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.0591846402227403,103.439,2021,12,Bread
Ordinary White Bread (Per 400 Gram),1.8,1.7316350482933778,103.948,2022,1,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.6739138800169318,103.948,2022,1,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.04910147381383,103.948,2022,1,Bread
Ordinary White Bread (Per 400 Gram),1.8,1.726287522777405,104.27,2022,2,Bread
Vitamin Enriched Bread (Per 400 Gram),1.74,1.6687446053514914,104.27,2022,2,Bread
Wholemeal Bread (Per 400 Gram),2.13,2.042773568619929,104.27,2022,2,Bread
Ordinary White Bread (Per 400 Gram),1.8,1.7156418883498386,104.917,2022,3,Bread
Vitamin Enriched Bread (Per 400 Gram),1.76,1.6775165130531753,104.917,2022,3,Bread
Wholemeal Bread (Per 400 Gram),2.15,2.04923892219564,104.917,2022,3,Bread
Ordinary White Bread (Per 400 Gram),1.88,1.777878650325314,105.744,2022,4,Bread
Vitamin Enriched Bread (Per 400 Gram),1.76,1.6643970343471024,105.744,2022,4,Bread
Wholemeal Bread (Per 400 Gram),2.09,1.976471478287184,105.744,2022,4,Bread
Ordinary White Bread (Per 400 Gram),1.88,1.7734845197441653,106.006,2022,5,Bread
Vitamin Enriched Bread (Per 400 Gram),1.78,1.6791502367790503,106.006,2022,5,Bread
Wholemeal Bread (Per 400 Gram),2.09,1.9715865139709072,106.006,2022,5,Bread
Ordinary White Bread (Per 400 Gram),1.88,1.7551721562476659,107.112,2022,6,Bread
Vitamin Enriched Bread (Per 400 Gram),1.82,1.6991560236014642,107.112,2022,6,Bread
Wholemeal Bread (Per 400 Gram),2.15,2.0072447531555753,107.112,2022,6,Bread
Ordinary White Bread (Per 400 Gram),1.89,1.7501782588967392,107.989,2022,7,Bread
Vitamin Enriched Bread (Per 400 Gram),1.83,1.694617044328589,107.989,2022,7,Bread
Wholemeal Bread (Per 400 Gram),2.19,2.0279843317374917,107.989,2022,7,Bread
Ordinary White Bread (Per 400 Gram),1.89,1.7506970367831638,107.957,2022,8,Bread
Vitamin Enriched Bread (Per 400 Gram),1.73,1.6024898802300915,107.957,2022,8,Bread
Wholemeal Bread (Per 400 Gram),2.23,2.065637244458442,107.957,2022,8,Bread
Ordinary White Bread (Per 400 Gram),1.89,1.749773177551058,108.014,2022,9,Bread
